COURSE CODE,TITLE,LOCAL CREDIT,ECTS CREDIT,REMAINING / TOTAL QUOTA,CAMPUS,CLASSROOM(S),INSTRUCTOR NAME,INSTRUCTOR SURNAME,ASSISTANT,TIME SLOT,FACULTY NAME,COURSE HOUR(S),LIVE SECTION	
Ä°YAR1122.3,Acil Hasta BakÄ±mÄ± II (3),3,5,9 / 27,Maslak,"A415 A402, A415 A402, A415 A402",GÃœNEÅž,Ã‡EVÄ°K,STAFF,"Ã‡arÅŸamba 12:30 - 13:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",Vocational School,0,NO	
Ä°YAR1122.4,Acil Hasta BakÄ±mÄ± II (3),3,5,0 / 20,Maslak,"A415 A402, A415 A402, A415 A402",GÃœNEÅž,Ã‡EVÄ°K,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 08:30 - 09:20",Vocational School,0,NO	
Ä°YAR1122.5,Acil Hasta BakÄ±mÄ± II (3),3,5,5 / 20,Maslak,"A415 A402, A415 A402, A415 A402",GÃœNEÅž,Ã‡EVÄ°K,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 08:30 - 09:20",Vocational School,0,NO	
Ä°YAR1123.1,Acil SaÄŸlÄ±k Hizmetleri II (3),3,5,4 / 80,Maslak,"B108, B108, B108",DENÄ°Z,ACUNER,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",Vocational School,0,NO	
Ä°YAR1123.2,Acil SaÄŸlÄ±k Hizmetleri II (3),3,5,5 / 40,Maslak,"B251, B251, B251",DENÄ°Z,ACUNER,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 08:30 - 09:20",Vocational School,0,NO	
Ä°YAR1221.1,Resuscitation (3),3,4,3 / 20,Maslak,"A415 A320, A415 A320, A415 A320",MEHTAP,ATASEVEN BULUN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 08:30 - 09:20",Vocational School,3,NO	
Ä°YAR2231.1,ECG Analysis  (3),3,4,3 / 54,Maslak,"B151, B151, B151",BETÃœL,SERTBAÅž,STAFF,,Vocational School,3,NO	
Ä°YAR2234.1,Occupational Practice I (3),3,5,0 / 20,Maslak,"A415, A415, A415",MERYEM,KAR AYDIN,STAFF,"Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",Vocational School,3,NO	
Ä°YAR2234.2,Occupational Practice I (3),3,5,8 / 25,Maslak,"A415, A415, A415",MERYEM,KAR AYDIN,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 08:30 - 09:20",Vocational School,3,NO	
Ä°YAR2234.3,Occupational Practice I (3),3,5,9 / 20,Maslak,"A415, A415, A415",MERYEM,KAR AYDIN,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20",Vocational School,3,NO	
Ä°YAR2241.1,Ambulance Training (3),3,4,12 / 80,Maslak,"B108, B108, B108",ERCAN,YAYLA,STAFF,"SalÄ± 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20",Vocational School,3,NO	
Ä°YAR2242.1,Trauma and Sports Injuries (3),3,4,19 / 80,Maslak,"B108, B108, B108",DÄ°LARA,BAKIN,STAFF,"Cuma 15:30 - 16:20, Cuma 16:30 - 17:20, Cuma 17:30 - 18:20",Vocational School,3,NO	
Ä°YAR2242.2,Trauma and Sports Injuries (3),3,4,4 / 40,Maslak,"B151, B151, B151",DÄ°LARA,BAKIN,STAFF,"Cuma 08:30 - 09:20, Cuma 08:30 - 09:20",Vocational School,3,NO	
Ä°YAR2243.1,Emergency Toxicology (3),3,5,19 / 80,Maslak,"B108, B108, B108",BETÃœL,SERTBAÅž,STAFF,,Vocational School,3,NO	
Ä°YAR2243.2,Emergency Toxicology (3),3,5,2 / 40,Maslak,"B251, B251, B251",BETÃœL,SERTBAÅž,STAFF,,Vocational School,3,NO	
Ä°YAR2244.1,Occupational Practice II (3),3,5,2 / 40,Maslak,"-, -, -, -, -",AHMET KAMÄ°L,TEKEREK,STAFF,"Pazartesi 11:30 - 12:20, Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20, Pazartesi 15:30 - 16:20",Vocational School,3,NO	
Ä°YAR2909.1,Industrial Training,0,1,88 / 100,Maslak,,DENÄ°Z,ACUNER,STAFF,,Vocational School,0,NO	
LOGI2504.1,Introduction to Logistics Management (3),3,7,15 / 50,Åžile,"ONLINE, ONLINE, ONLINE",DÄ°DEM,DEMÄ°R,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 08:30 - 09:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
LOGI3508.1,Logistics Planning and Modeling (3),3,7,37 / 50,Åžile,"DMF-410, DMF-410, DMF-410",PINAR,GÃœROL,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
LOGI4558.1,Warehouse and Distribution Systems (3),3,7,34 / 50,Åžile,"DMF-312, DMF-312, DMF-312",EKÄ°N,AKDENÄ°Z,STAFF,"Cuma 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,YES	
MAKÄ°4902.1,Graduation Design Project (3),3,6,8 / 10,Åžile,,MEHMET,DEMÄ°RKOL,STAFF,,Faculty of Engineering and Natural Sciences,6,NO	
MATE1301.1,Mathematics I (3),3,5,10 / 85,Åžile,"DMF-410, DMF-410, DMF-410",NEÅžE,Ã–ZDEMÄ°R,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MATE1301.2,Mathematics I (3),3,5,14 / 60,Åžile,"DMF-113, DMF-113, DMF-113",NEÅžE,Ã–ZDEMÄ°R,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MATE2103.1,Discrete Mathematics (3),3,6,25 / 60,Åžile,"DMF-301, DMF-312, DMF-312",ESMA,DÄ°RÄ°CAN ERDAL,STAFF,"SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, SalÄ± 12:30 - 13:20",Faculty of Engineering and Natural Sciences,3,NO	
MATE2103-PS.1,Discrete Mathematics,0,0,25 / 60,Åžile,DMF-201,HANÄ°FE KÃœBRA,KAYA,STAFF,Ã‡arÅŸamba 09:30 - 10:20,Faculty of Engineering and Natural Sciences,1,NO	
MATE2203.1,Statistics I (3),3,5,21 / 90,Åžile,"DMF-214, DMF-214, DMF-214",UFUK,YOLCU,STAFF,"SalÄ± 14:30 - 15:20, SalÄ± 15:30 - 16:20, SalÄ± 16:30 - 17:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH1111.1,Calculus I (4),4,5,7 / 80,Åžile,"DMF-115, DMF-115, DMF-115, DMF-115",UÄžUR,DURSUN,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1111.2,Calculus I (4),4,5,-1 / 131,Åžile,"DMF-115, DMF-115, DMF-115, DMF-115",UÄžUR,DURSUN,STAFF,"Ã‡arÅŸamba 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1111.3,Calculus I (4),4,5,16 / 60,Åžile,"DMF-115, DMF-115, DMF-115, DMF-115",DENÄ°Z,KARLI,STAFF,"SalÄ± 15:30 - 16:20, SalÄ± 16:30 - 17:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1111-PS.1,Calculus I,0,0,3 / 110,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 11:30 - 12:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1111-PS.2,Calculus I,0,0,10 / 110,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 14:30 - 15:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1111-PS.3,Calculus I,0,0,29 / 70,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 15:30 - 16:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1112.1,Calculus II (4),4,5,6 / 100,Åžile,DMF-114,BANU,UZUN,STAFF,"SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1112.2,Calculus II (4),4,5,6 / 70,Åžile,"DMF-212, DMF-212, DMF-312, DMF-312",BANU,UZUN,STAFF,"Ã‡arÅŸamba 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1112.3,Calculus II (4),4,5,11 / 100,Åžile,"DMF-213, DMF-213, DMF-213, DMF-213",ALÄ° ERÄ°NÃ‡,Ã–ZDEN,STAFF,"SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1112.4,Calculus II (4),4,5,29 / 70,Åžile,"DMF-214, DMF-214, DMF-214, DMF-214",ALÄ° ERÄ°NÃ‡,Ã–ZDEN,STAFF,"Ã‡arÅŸamba 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH1112-PS.1,Calculus II,0,0,17 / 90,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 09:30 - 10:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1112-PS.2,Calculus II,0,0,6 / 135,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1112-PS.3,Calculus II,0,0,14 / 100,Åžile,LMF-117,HANÄ°FE KÃœBRA,KAYA,STAFF,Cuma 16:30 - 17:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH1301.1,Mathematics I (3),3,5,7 / 115,Åžile,"DMF-410, DMF-410, DMF-410",NEÅžE,Ã–ZDEMÄ°R,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MATH1301.2,Mathematics I (3),3,5,9 / 85,Åžile,"DMF-113, DMF-113, DMF-113",NEÅžE,Ã–ZDEMÄ°R,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20, Cuma 15:30 - 16:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2103.1,Discrete Mathematics (3),3,6,6 / 160,Åžile,"DMF-213, DMF-213, DMF-213",ESMA,DÄ°RÄ°CAN ERDAL,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2103-PS.2,Discrete Mathematics,0,0,6 / 160,Åžile,DMF-313,HANÄ°FE KÃœBRA,KAYA,STAFF,,Faculty of Engineering and Natural Sciences,1,NO	
MATH2104.1,Linear Algebra (3),3,5,19 / 60,Åžile,"DMF-213, DMF-213, DMF-213",ESMA,DÄ°RÄ°CAN ERDAL,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, SalÄ± 08:30 - 09:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2104.2,Linear Algebra (3),3,5,10 / 95,Åžile,"DMF-114, DMF-114, DMF-114",BANU,UZUN,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2104.3,Linear Algebra (3),3,5,6 / 85,Åžile,"DMF-213, DMF-213, DMF-213",ELMAN,HASANOÄžLU,STAFF,"SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, SalÄ± 12:30 - 13:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2105.1,Calculus III (4),4,6,19 / 115,Åžile,"DMF-115, DMF-115, DMF-115, DMF-115",UÄžUR,DURSUN,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20, Ã‡arÅŸamba 11:30 - 12:20, Ã‡arÅŸamba 12:30 - 13:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH2105-PS.1,Calculus III,0,0,19 / 115,Åžile,DMF-114,HANÄ°FE KÃœBRA,KAYA,STAFF,Ã‡arÅŸamba 15:30 - 16:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH2107.1,Differential Equations (4),4,6,4 / 85,Åžile,"DMF-214, DMF-214, DMF-214, DMF-214",ALÄ° ERÄ°NÃ‡,Ã–ZDEN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH2107.2,Differential Equations (4),4,6,9 / 85,Åžile,"DMF-312, DMF-312, DMF-312, DMF-312",BANU,UZUN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20",Faculty of Engineering and Natural Sciences,4,NO	
MATH2107-PS.1,Differential Equations,0,0,4 / 160,Åžile,DMF-114,HANÄ°FE KÃœBRA,KAYA,STAFF,Ã‡arÅŸamba 16:30 - 17:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH2201.1,Probability (3),3,6,10 / 105,Åžile,"DMF-114, DMF-114, DMF-114",DENÄ°Z,KARLI,STAFF,"Ã‡arÅŸamba 12:30 - 13:20, Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2201.2,Probability (3),3,6,13 / 80,Åžile,"DMF-113, DMF-113, DMF-113",DENÄ°Z,KARLI,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MATH2201-PS.1,Probability,0,0,10 / 120,Åžile,DMF-410,HANÄ°FE KÃœBRA,KAYA,STAFF,SalÄ± 14:30 - 15:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH2201-PS.2,Probability,0,0,43 / 95,Åžile,DMF-312,HANÄ°FE KÃœBRA,KAYA,STAFF,SalÄ± 15:30 - 16:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH2203.1,Statistics I (3),3,5,19 / 80,Åžile,"DMF-410, DMF-410, DMF-410",UFUK,YOLCU,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MATH2203.2,Statistics I (3),3,5,14 / 70,Åžile,"DMF-411, DMF-411, DMF-411",STAFF  1,,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MATH2205.1,Applied Probability and Statistics for Engineers (3),3,6,12 / 100,Åžile,ONLINE,MEHMET DEVRÄ°M,AKÃ‡A,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 08:30 - 09:20",Faculty of Engineering and Natural Sciences,3,YES	
MATH2205-PS.1,Applied Probability and Statistics for Engineers,0,0,13 / 100,Åžile,ONLINE,MEHMET DEVRÄ°M,AKÃ‡A,STAFF,,Faculty of Engineering and Natural Sciences,1,YES	
MATH2206.1,Statistics II (3),3,6,17 / 60,Åžile,"DMF-411, DMF-411, DMF-411",STAFF  2,,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MATH2206-PS.1,Statistics II,0,0,17 / 60,Åžile,DMF-113,ESÄ°N,DEMÄ°REL,STAFF,Pazartesi 08:30 - 09:20,Faculty of Engineering and Natural Sciences,1,NO	
MATH910.1,Ph.D. Thesis Proposal,0,30,0 / 1,Maslak,,BANU,UZUN,STAFF,,School of Graduate Studies,0,NO	
MECH1120.1,Engineering Drawing (4),4,6,7 / 25,Åžile,"LMF-219, LMF-219",OLCAY,TÃœRKOÄžLU,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH1120-L.1,Engineering Drawing,0,0,7 / 25,Åžile,"LMF-219, LMF-219, LMF-219, LMF-219",OLCAY,TÃœRKOÄžLU,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Cuma 08:30 - 09:20, Cuma 09:30 - 10:20",Faculty of Engineering and Natural Sciences,4,NO	
MECH2130.1,Computational Methods in Engineering (3),3,5,12 / 60,Åžile,"LMF-208, LMF-208",HIDIR,MARAL,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH2130-L.1,Computational Methods in Engineering,0,0,12 / 60,Åžile,"LMF-208, LMF-208",HIDIR,MARAL,STAFF,"Cuma 15:30 - 16:20, Cuma 16:30 - 17:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH2322.1,Thermodynamics (3),3,5,20 / 30,Åžile,"DMF-004, DMF-004, DMF-004",HIDIR,MARAL,STAFF,"Ã‡arÅŸamba 13:30 - 14:20, Ã‡arÅŸamba 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH2322-PS.1,Thermodynamics,0,0,20 / 30,Åžile,DMF-004,HIDIR,MARAL,STAFF,Ã‡arÅŸamba 16:30 - 17:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH2510.1,Materials Science (3),3,5,30 / 35,Åžile,"DMF-202, DMF-202, DMF-202",VOLKAN,GÃœNAY,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH2510-PS.1,Materials Science,0,0,30 / 35,Åžile,DMF-202,VOLKAN,GÃœNAY,STAFF,Cuma 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH2520.1,Materials Science Laboratory (1),1,1,27 / 35,Åžile,"LMF-120, LMF-120",OLCAY,TÃœRKOÄžLU,STAFF,"SalÄ± 11:30 - 12:20, SalÄ± 12:30 - 13:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH2910.1,Summer Practice-I,0,1,20 / 25,Åžile,,OLCAY,TÃœRKOÄžLU,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECH3122.1,Mechanical Engineering Laboratory (2),2,3,4 / 25,Åžile,LMF-120,OLCAY,TÃœRKOÄžLU,STAFF,SalÄ± 16:30 - 17:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3122-L.1,Mechanical Engineering Laboratory,0,0,4 / 15,Åžile,"LMF-108, LMF-108",OLCAY,TÃœRKOÄžLU,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH3122-L.2,Mechanical Engineering Laboratory,0,0,0 / 10,Åžile,"LMF-106, LMF-106",OLCAY,TÃœRKOÄžLU,STAFF,"Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH3211.1,Machine Design-I (4),4,6,5 / 45,Åžile,"LMF-115, LMF-115, LMF-115",ALÄ° TANER,KUZU,STAFF,"SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20, SalÄ± 15:30 - 16:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3211-L.1,Machine Design-I,0,0,5 / 45,Åžile,"LMF-115, LMF-115",ALÄ° TANER,KUZU,STAFF,,Faculty of Engineering and Natural Sciences,2,NO	
MECH3222.1,Machine Design-II (4),4,6,18 / 30,Åžile,"DMF-400, DMF-400, DMF-400",UMUT,KARAGÃœZEL,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MECH3222-L.1,Machine Design-II,0,0,18 / 30,Åžile,"LMF-115, LMF-115",UMUT,KARAGÃœZEL,STAFF,"Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH3244.1,Theory of Machines (3),3,5,6 / 35,Åžile,"DMF-101, DMF-101, DMF-101",KEREM,ALTUN,STAFF,"Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20, Pazartesi 15:30 - 16:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3244-PS.1,Theory of Machines,0,0,6 / 35,Åžile,DMF-101,KEREM,ALTUN,STAFF,Pazartesi 16:30 - 17:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3322.1,Heat Transfer (3),3,5,12 / 35,Åžile,"DMF-003, DMF-003, DMF-003",HIDIR,MARAL,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3322-PS.1,Heat Transfer,0,0,12 / 35,Åžile,DMF-003,HIDIR,MARAL,STAFF,Pazartesi 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3422.1,Modelling and Control of Dynamic Systems (3),3,5,12 / 45,Åžile,"DMF-410, DMF-410, DMF-410",ERKÄ°N,DÄ°NÃ‡MEN,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3422.2,Modelling and Control of Dynamic Systems (3),3,5,0 / 0,Åžile,"DMF-401, DMF-401, DMF-401",KEREM,ALTUN,STAFF,"Ã‡arÅŸamba 08:30 - 09:20, Ã‡arÅŸamba 09:30 - 10:20, Ã‡arÅŸamba 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3422-PS.1,Modelling and Control of Dynamic Systems,0,0,12 / 45,Åžile,DMF-410,ERKÄ°N,DÄ°NÃ‡MEN,STAFF,Ã‡arÅŸamba 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3422-PS.2,Modelling and Control of Dynamic Systems,0,0,0 / 0,Åžile,DMF-401,KEREM,ALTUN,STAFF,Ã‡arÅŸamba 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3511.1,Manufacturing Processes (3),3,5,7 / 25,Åžile,"DMF-003, DMF-003, DMF-003",MEHMET,DEMÄ°RKOL,STAFF,"SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20, Ã‡arÅŸamba 13:30 - 14:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3511-PS.1,Manufacturing Processes,0,0,7 / 25,Åžile,DMF-003,MEHMET,DEMÄ°RKOL,STAFF,Ã‡arÅŸamba 14:30 - 15:20,Faculty of Engineering and Natural Sciences,1,NO	
MECH3613.1,Internal Combustion Engines (3),3,5,10 / 20,Åžile,"DMF-103, DMF-103, DMF-103",SÄ°NAN EREN,YALÃ‡IN,STAFF,"SalÄ± 08:30 - 09:20, SalÄ± 09:30 - 10:20, SalÄ± 11:30 - 12:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH3910.1,Summer Practice-II,0,1,7 / 25,Åžile,,OLCAY,TÃœRKOÄžLU,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECH3920.1,Industrial Training â€“ I,0,2,24 / 25,Åžile,,OLCAY,TÃœRKOÄžLU,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECH4330.1,Thermo-Fluid System Design (3),3,5,19 / 25,Åžile,"LMF-115, LMF-115",SÄ°NAN EREN,YALÃ‡IN,STAFF,"SalÄ± 15:30 - 16:20, SalÄ± 16:30 - 17:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH4330-L.1,Thermo-Fluid System Design,0,0,19 / 25,Åžile,"LMF-115, LMF-115",SÄ°NAN EREN,YALÃ‡IN,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",Faculty of Engineering and Natural Sciences,2,NO	
MECH4370.1,Energy Systems (3),3,5,16 / 25,Åžile,"DMF-003, DMF-003, DMF-003",AYÅžENUR,GÃœL,STAFF,"SalÄ± 12:30 - 13:20, SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH4460.1,Industrial Automation (3),3,5,15 / 30,Åžile,"DMF-002, DMF-002, DMF-002",ERKÄ°N,DÄ°NÃ‡MEN,STAFF,"Ã‡arÅŸamba 14:30 - 15:20, Ã‡arÅŸamba 15:30 - 16:20, Ã‡arÅŸamba 16:30 - 17:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH4560.1,Advanced Manufacturing Processes (3),3,5,15 / 25,Åžile,"DMF-003, DMF-003, DMF-003",ALÄ° TANER,KUZU,STAFF,,Faculty of Engineering and Natural Sciences,3,NO	
MECH4614.1,Electric and Hybrid Vehicles (3),3,5,2 / 20,Åžile,"DMF-103, DMF-103, DMF-103",ERKÄ°N,DÄ°NÃ‡MEN,STAFF,"Pazartesi 14:30 - 15:20, Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20",Faculty of Engineering and Natural Sciences,3,NO	
MECH4902.1,Graduation Design Project (3),3,6,17 / 25,Åžile,,MEHMET,DEMÄ°RKOL,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECH4920.1,Industrial Training â€“ II,0,3,25 / 25,Åžile,,OLCAY,TÃœRKOÄžLU,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECT2222.1,Engineering Mechanics-II (3),3,5,6 / 25,Åžile,"DMF-102, DMF-102, DMF-102",ONUR,KESKÄ°N,STAFF,"Pazartesi 14:30 - 15:20, Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20",Faculty of Engineering and Natural Sciences,3,NO	
MECT2222-PS.1,Engineering Mechanics-II,0,0,6 / 25,Åžile,DMF-102,ONUR,KESKÄ°N,STAFF,Cuma 08:30 - 09:20,Faculty of Engineering and Natural Sciences,1,NO	
MECT2520.1,Materials and Manufacturing (4),4,6,11 / 50,Åžile,"DMF-003, DMF-003, DMF-003, DMF-003",ALÄ° TANER,KUZU,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20",Faculty of Engineering and Natural Sciences,4,NO	
MECT2520-PS.1,Materials and Manufacturing,0,0,11 / 50,Åžile,DMF-313,ALÄ° TANER,KUZU,STAFF,,Faculty of Engineering and Natural Sciences,1,NO	
MECT2910.1,Summer Practice-I,0,1,12 / 20,Åžile,,OLCAY,TÃœRKOÄžLU,STAFF,,Faculty of Engineering and Natural Sciences,0,NO	
MECT3122.1,Mechatronics Engineering Laboratory (2),2,3,8 / 25,Åžile,LMF-120,OLCAY,TÃœRKOÄžLU,STAFF,SalÄ± 12:30 - 13:20,Faculty of Engineering and Natural Sciences,1,NO	
MECT3122-L.1,Mechatronics Engineering Laboratory,0,0,2 / 15,Åžile,"LMF-106, LMF-106",OLCAY,TÃœRKOÄžLU,STAFF,"SalÄ± 13:30 - 14:20, SalÄ± 14:30 - 15:20",Faculty of Engineering and Natural Sciences,2,NO	
MECT3122-L.2,Mechatronics Engineering Laboratory,0,0,11 / 15,Åžile,"LMF-120, LMF-120",OLCAY,TÃœRKOÄžLU,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20",Faculty of Engineering and Natural Sciences,2,NO	
